Time,Time Code,Country Name,Country Code,"Population, total [SP.POP.TOTL]",Population growth (annual %) [SP.POP.GROW],Surface area (sq. km) [AG.SRF.TOTL.K2],Poverty headcount ratio at national poverty lines (% of population) [SI.POV.NAHC],"GNI, Atlas method (current US$) [NY.GNP.ATLS.CD]","GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]","GNI, PPP (current international $) [NY.GNP.MKTP.PP.CD]","GNI per capita, PPP (current international $) [NY.GNP.PCAP.PP.CD]",Income share held by lowest 20% [SI.DST.FRST.20],"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]","Fertility rate, total (births per woman) [SP.DYN.TFRT.IN]","Adolescent fertility rate (births per 1,000 women ages 15-19) [SP.ADO.TFRT]","Contraceptive prevalence, any methods (% of women ages 15-49) [SP.DYN.CONU.ZS]",Births attended by skilled health staff (% of total) [SH.STA.BRTC.ZS],"Mortality rate, under-5 (per 1,000 live births) [SH.DYN.MORT]","Prevalence of underweight, weight for age (% of children under 5) [SH.STA.MALN.ZS]","Immunization, measles (% of children ages 12-23 months) [SH.IMM.MEAS]","Primary completion rate, total (% of relevant age group) [SE.PRM.CMPT.ZS]","School enrollment, secondary (% gross) [SE.SEC.ENRR]","School enrollment, primary and secondary (gross), gender parity index (GPI) [SE.ENR.PRSC.FM.ZS]","Prevalence of HIV, total (% of population ages 15-49) [SH.DYN.AIDS.ZS]",Forest area (sq. km) [AG.LND.FRST.K2],"Water productivity, total (constant 2010 US$ GDP per cubic meter of total freshwater withdrawal) [ER.GDP.FWTL.M3.KD]",Energy use (kg of oil equivalent per capita) [EG.USE.PCAP.KG.OE],CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],Electric power consumption (kWh per capita) [EG.USE.ELEC.KH.PC],GDP (current US$) [NY.GDP.MKTP.CD],GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],"Inflation, GDP deflator (annual %) [NY.GDP.DEFL.KD.ZG]","Agriculture, forestry, and fishing, value added (% of GDP) [NV.AGR.TOTL.ZS]","Industry (including construction), value added (% of GDP) [NV.IND.TOTL.ZS]",Exports of goods and services (% of GDP) [NE.EXP.GNFS.ZS],Imports of goods and services (% of GDP) [NE.IMP.GNFS.ZS],Gross capital formation (% of GDP) [NE.GDI.TOTL.ZS],"Revenue, excluding grants (% of GDP) [GC.REV.XGRT.GD.ZS]",Start-up procedures to register a business (number) [IC.REG.PROC],Market capitalization of listed domestic companies (% of GDP) [CM.MKT.LCAP.GD.ZS],Military expenditure (% of GDP) [MS.MIL.XPND.GD.ZS],Mobile cellular subscriptions (per 100 people) [IT.CEL.SETS.P2],High-technology exports (% of manufactured exports) [TX.VAL.TECH.MF.ZS],Merchandise trade (% of GDP) [TG.VAL.TOTL.GD.ZS],Net barter terms of trade index (2000 = 100) [TT.PRI.MRCH.XD.WD],"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",Total debt service (% of GNI) [DT.TDS.DECT.GN.ZS],Net migration [SM.POP.NETM],"Personal remittances, paid (current US$) [BM.TRF.PWKR.CD.DT]","Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",Net ODA received per capita (current US$) [DT.ODA.ODAT.PC.ZS],GDP per capita (current US$) [NY.GDP.PCAP.CD],"Foreign direct investment, net (BoP, current US$) [BN.KLT.DINV.CD]","Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]"
2000,YR2000,Costa Rica,CRI,3962369,1.960893366,51100,..,14147650256,3570,29635101950,7480,3.9,77.452,2.363,74.9312,..,96.6,13.1,..,82,88.31564331,62.05680084,1.000609994,0.2,28572.2,..,725.218676,1.249252657,1506.926791,15013629665,3.868718088,9.389713546,9.248823183,25.44499082,42.93032216,43.59460133,20.6866903,22.1601211,..,..,0,5.34058892,..,81.51926132,100,4692408664,4.548525116,..,142395232.1,723426415.3,6.425448787,3789.053888,-616036841.1,10.96154966
2000,YR2000,Cote d'Ivoire,CIV,16454660,2.598625449,322460,..,10620948579,650,34179810557,2080,..,49.635,5.87,137.767,..,62.8,142.3,..,68,43.29003143,..,..,6.2,50944.5,..,412.6451109,0.384693455,173.9932639,10743706069,-2.068400057,2.245818787,24.98911571,21.50447966,40.78102913,33.85677511,10.4845624,..,..,4.061261516,..,2.874272516,..,59.29052749,100,12059905376,10.49832089,..,389722259.5,234701731.5,21.32648219,652.9278678,..,2.530775167
2000,YR2000,Croatia,HRV,4468302,-0.986434859,56540,..,23282901732,5210,46425817583,10390,..,72.80780488,1.39,16.773,69,99.9,8.3,..,93,90.88205719,85.52604675,1.010849953,0.1,18850,..,1876.805775,4.039565813,2828.815062,21633759451,2.861746843,4.361281669,5.008805412,24.39878428,35.30636869,39.84463373,20.21144235,..,..,12.68683793,3.030055777,23.32842149,..,56.94340842,100,..,..,..,64996306.21,1015069997,14.66105069,4841.606375,-966944559,4.611315547
2000,YR2000,Cuba,CUB,11126423,0.375938668,109890,..,29128253952,2620,..,..,..,76.699,1.603,52.9062,73.3,99.9,8.8,3.4,94,95.5450592,82.7508316,0.988499999,0.1,24350,..,1144.785436,2.534507272,1137.921864,30565400000,5.914760174,1.741163593,6.601255014,25.53508215,14.13002938,16.9459585,12.50335347,..,..,..,..,0.058743011,..,21.32803758,100,..,..,..,..,..,4.0507178,2747.100303,..,..
2000,YR2000,Curacao,CUW,133860,-4.075386132,444,..,..,..,..,..,..,..,..,41.2672,..,..,..,..,..,..,..,..,..,..,..,15720.11056,..,7291.199761,..,..,..,0.547435712,14.78992193,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2000,YR2000,Cyprus,CYP,943288,1.844449526,9250,..,9843307590,14180,13512194424,19470,..,78.009,1.716,9.5572,..,97.9,6.6,..,86,97.65950012,93.37213898,1.011980057,..,1716.1,..,2265.412048,7.495059833,3373.306986,9985844486,5.965310315,2.74340599,3.647264681,17.68603455,69.96284373,67.53209845,20.57918745,53.56583978,..,..,2.822090151,31.3009319,..,48.03800026,100,..,..,..,48199808.13,854874285.7,..,14388.34806,-682782317.3,4.141657647
2000,YR2000,Czech Republic,CZE,10255063,-0.280414108,78870,..,64987090229,6340,1.63329E+11,15930,..,74.96829268,1.15,13.4416,..,99.8,5.5,..,97,99.34734344,88.31745148,1.010720015,..,26372.9,..,3988.038494,12.01065269,5703.816739,61828166496,4.001028635,1.842133728,3.250528331,33.49120748,48.09098982,49.95534908,31.94629821,30.67537084,..,15.76330102,1.877356956,42.23784093,..,98.77051749,100,..,..,..,602866677.9,4987079129,..,6029.038193,-4944400745,3.775388292
2000,YR2000,Denmark,DNK,5339616,0.334233619,43090,..,1.73982E+11,32580,1.49605E+11,28020,10.4,76.59268293,1.77,7.1736,..,98.8,5.7,..,99,100.1467819,126.9876633,1.023859978,..,5716,..,3489.614796,9.871496377,6482.488628,1.64159E+11,3.746862595,3.017974288,2.151853226,23.65270962,44.84726556,38.13668549,22.35154176,38.47747182,..,68.11616647,1.457444051,62.97378451,..,58.99716368,100,..,..,..,661957528.9,36013297907,..,30743.54768,-7632079642,2.903282032
2000,YR2000,Djibouti,DJI,717577,2.483849608,23200,..,..,..,..,..,..,57.022,4.484,33.099,..,..,101.1,..,50,26.6926899,14.04512024,0.715020001,3.2,56,..,..,0.515624107,..,551230861.9,..,..,..,..,..,..,..,..,..,..,5.069101191,0.032051997,..,43.35751434,100,297640325.2,2.660609731,..,1761187.479,3286049.482,100.67212,768.1835703,-3286049.482,..
2000,YR2000,Dominica,DMA,69650,-0.255237524,750,..,294217097.5,4220,400346425.2,5750,..,..,..,..,..,100,17,..,99,119.4272385,111.5130615,1.060449958,..,478.7,..,..,1.866475233,..,333470370.4,2.340219321,-1.782730606,11.90399502,15.86014638,43.33551762,54.90076302,..,..,..,..,..,1.722900215,..,60.5750969,100,183329449.5,3.741110427,..,11111.11111,17596296.3,219.3826236,4787.801441,-17596296.3,0.856946805
2000,YR2000,Dominican Republic,DOM,8471317,1.522860326,48670,..,22728941404,2680,54857668541,6480,3.7,69.429,2.839,107.8534,64.7,97.6,40.7,3.3,85,78.8188324,60.05714035,1.040570021,2,19724.7,..,852.2504824,2.202727156,1327.774654,24305717542,4.66176228,7.207762797,6.718342047,31.67042451,35.49782514,43.80256795,27.8926622,13.80254012,..,..,1.030096472,8.327284493,..,62.60255421,100,4617977128,2.274965084,..,19300000,989000000,7.236182903,2869.178139,-952900000,7.724135662
2000,YR2000,Ecuador,ECU,12681123,1.902790305,256370,..,19661166279,1550,69098046172,5450,3,72.761,3.102,84.1908,..,..,28.9,..,99,97.24127197,57.70922852,1.005749941,0.3,137305,..,695.1847246,1.685181983,634.8806805,18327764882,1.091801564,-7.714066764,15.40454427,33.61759449,32.12753529,27.33716401,21.27872101,..,..,4.075783407,1.452075953,3.802604864,..,47.18524084,100,17174293325,18.36287889,..,6000000,-23439367.91,12.23629786,1445.279324,23439367.91,96.09411369
2000,YR2000,"Egypt, Arab Rep.",EGY,68831561,1.930382623,1001450,..,97432762040,1420,4.00684E+11,5820,..,68.602,3.34,55.6848,56.1,60.9,46.6,..,98,91.26548004,81.98577881,0.93283999,0.1,592.1,..,589.6677834,1.639654809,976.9646224,99838543960,6.370003834,3.94440699,15.53807704,30.7518671,16.20111732,22.81681858,19.55307263,..,..,..,2.55126514,1.975692517,..,19.88610732,100,29232716501,1.835948554,..,32000000,1235000000,19.91571797,1450.476242,-1184000000,2.683805353
2000,YR2000,El Salvador,SLV,5887930,0.734629859,21040,..,11209713646,1900,25625021749,4350,3.2,68.875,3.022,91.262,..,..,32.8,..,97,91.04666138,58.32695007,0.950020015,0.5,6738.8,..,673.7741447,0.956193433,614.9869309,11784927700,1.12605705,3.274520865,7.172784777,26.87772111,26.82727023,41.88281868,17.66906046,15.54197061,..,..,0.840331038,12.62968891,..,66.93295199,100,4535064825,3.274278298,..,19200000,173400000,32.68381289,2001.540049,-178400000,2.271287568
2000,YR2000,Equatorial Guinea,GNQ,606180,4.111038555,28050,..,466800820.7,770,3569476980,5890,..,53.279,5.834,183.0362,10.1,64.6,156.3,15.7,50,45.02632904,23.4883709,0.728950024,3.5,26155.8,..,..,3.876736283,..,1045998496,18.21377996,64.7350223,..,..,..,..,..,..,..,..,..,0.824836146,..,147.9925645,100,..,..,..,..,154499589.9,35.0885883,1725.557584,..,4.802288869
2000,YR2000,Eritrea,ERI,2292413,2.428513381,117600,..,696072844.3,300,3506504678,1530,..,55.273,5.321,88.595,..,..,85.4,..,76,48.5074501,34.55467987,0.784210026,1.4,11184.6,..,308.797324,0.279181805,75.03011019,706370815.6,-3.141985903,24.97759475,12.59042177,19.16068042,9.670620594,58.21074133,21.99675676,..,..,..,32.65567119,0,..,71.91690098,100,329696750.6,0.648014311,..,1309557.56,27870106.71,77.65616591,308.1341868,-27875536.94,..
2000,YR2000,Estonia,EST,1396985,0.483707162,45230,..,5815034145,4160,12670546770,9070,..,70.41707317,1.36,26.2586,..,99.5,10.9,..,93,95.6677475,93.82781219,1.023290038,..,22388.9,..,3374.70839,10.60856058,4540.492561,5694069842,10.10652281,3.710934558,3.879899168,24.84997024,61.54632839,64.78288688,28.43864517,33.5400615,..,..,1.376327115,39.81096581,..,155.9868468,100,..,..,..,3038226.4,416214286.8,..,4075.970639,-323884848,4.018489525
2000,YR2000,Ethiopia,ETH,66224809,2.88268787,1104300,..,8282808160,130,31745637944,480,..,51.941,6.543,110.6438,8.1,5.6,140.3,41.8,36,22.31555939,13.53886986,0.657270014,2.6,185285,..,478.4932185,0.053756289,22.75582252,8242392104,6.07321748,9.464718955,44.66601795,11.41046712,..,..,0,..,..,..,7.613843906,0.026813216,..,21.18317083,100,5516263792,1.693365137,..,12556900.75,134640000,10.38583573,124.4607909,..,0.662458109
2000,YR2000,Faroe Islands,FRO,46738,0.665481279,1396,..,..,..,..,..,..,78.43414634,2.6,..,..,..,..,..,..,..,..,..,..,0.8,..,..,..,..,1058702725,..,..,18.1569599,17.56567262,49.83523418,57.72880247,29.77236608,..,..,..,..,36.31325559,..,95.11640764,100,..,..,..,5740000,..,..,22651.86198,..,..
2000,YR2000,Fiji,FJI,811011,0.582325537,18270,..,1807708929,2230,4827447125,5950,..,65.687,3.09,42.88,44,96.9,22.7,..,81,95.0105896,78.35098267,1.031090021,0.1,10064.7,..,..,1.048074564,..,1678239218,-1.699998416,-4.719873879,14.98754304,19.58735269,65.38644571,70.50919576,17.32217339,..,..,..,1.902479248,6.78872906,..,84.31455925,100,121627935.4,1.419917555,..,2219278.634,591375.1146,36.21405978,2069.317455,1714839.27,1.0921646
2000,YR2000,Finland,FIN,5176209,0.207606515,338150,..,1.36935E+11,26450,1.37839E+11,26630,9.6,77.46585366,1.73,10.1402,..,98.4,4.3,..,96,96.20359039,124.5789337,1.048419952,..,224456.4,..,6262.192079,10.64485611,15305.40981,1.25707E+11,5.773362458,1.637831432,2.953635977,31.58997963,42.03104616,32.86378095,23.86435262,40.09835681,..,233.5870024,1.241147504,71.87081844,..,64.07377714,100,..,..,..,99716150.08,13502068645,..,24285.46682,14780179940,3.042100807
2000,YR2000,France,FRA,60912500,0.684945784,549087,..,1.52072E+12,24970,1.61505E+12,26510,8.2,79.05609756,1.89,7.6438,81.8,..,5.4,..,84,92.93036652,105.5902176,0.996110022,0.2,152880,..,4135.477644,6.12747794,7224.526985,1.36225E+12,3.923669227,1.553290253,2.098357551,21.29393981,28.59497425,27.26627147,22.48805446,42.80721095,..,106.1945491,2.085018245,49.22869227,..,48.93019038,100,..,..,..,5120657542,41389082665,..,22364.02939,1.32207E+11,1.675959887
2000,YR2000,French Polynesia,PYF,240681,1.872153116,4000,..,3794350985,15770,..,..,..,72.303,2.463,47.4068,..,99,..,..,..,..,..,..,..,1485.5,..,..,..,..,3447543138,4.000000343,0.961534051,4.705882321,..,4.896582905,24.22879547,..,..,..,..,..,16.57761565,..,34.57534692,100,..,..,..,..,9874718.998,..,14324.11839,..,..
2000,YR2000,Gabon,GAB,1228359,2.414288376,267670,..,3803608937,3100,14560360617,11850,..,58.264,4.533,138.5048,32.7,85.5,84,9,55,..,..,..,4.5,237000,..,1197.230614,3.801820152,880.0358853,5080483464,-1.882966398,28.0893436,6.213624522,56.2551965,69.03217671,32.66975223,21.90205643,..,..,..,1.801452248,9.769123058,..,69.8358734,100,3930290529,8.195931921,..,77579832.34,278061232,9.647017184,4135.99238,67957320.68,0.504920026
2000,YR2000,"Gambia, The",GMB,1317708,3.128788688,11300,..,821354094,620,2391096788,1810,..,55.956,5.879,123.7992,9.5,51.6,112.5,15.4,89,66.12757874,..,..,1.4,3573.3,..,..,0.182134433,..,782915402.4,5.500000216,2.216982613,24.53228447,14.82267336,25.79867432,30.56114557,4.562497397,..,..,..,0.315793599,0.424981957,..,25.92872734,100,490095321.7,2.902297671,..,..,43520000,37.67147152,594.1493885,..,0.844969567
2000,YR2000,Georgia,GEO,4077131,-1.944629157,69700,..,3215006577,790,12812347803,3140,5.4,69.902,1.608,53.2282,40.5,95.5,36.6,..,73,118.0893326,87.20838165,1.024690032,0.1,27606,..,703.7218083,1.169940333,1574.391404,3057475335,1.838341066,4.680307819,20.6020089,20.99750128,22.99446642,39.66692923,26.58131588,10.35726697,..,..,0.615582491,4.464297381,..,33.75333852,100,1825515849,4.070130052,..,21019632.39,131466678.3,42.17426346,749.908535,-128067895.3,4.063962014
2000,YR2000,Germany,DEU,82211508,0.1354316,357030,..,2.14971E+12,26150,2.22446E+12,27060,8.8,77.92682927,1.38,12.6676,..,98.6,5.4,..,92,104.3469162,99.93065643,0.982500017,..,113540,..,4094.06036,10.09688327,6635.421406,1.94315E+12,2.912502964,-0.489389005,0.994789222,27.71237832,30.84771157,30.67834943,24.486864,29.90792237,..,65.37046483,1.3807952,59.21557459,..,53.98499817,100,..,..,..,8662856855,2.48007E+11,..,23635.92922,-1.49835E+11,1.440268187
2000,YR2000,Ghana,GHA,19278850,2.449406107,238540,..,6465615373,340,33524661532,1740,..,57.002,4.826,83.9638,..,..,99.4,..,90,69.08267212,35.12860107,0.895910025,2.3,88486.1,..,325.5570742,0.297735601,326.1605334,4983024408,3.70000004,27.23011389,35.27152196,25.40392229,48.80225762,67.24617254,23.9986005,..,..,10.03406684,0.627279006,0.674547286,..,93.19641285,100,6743341663,9.669044395,..,6089512.907,165900000,31.15590528,258.4710399,-165900000,25.19321937
2000,YR2000,Gibraltar,GIB,31081,1.801792052,10,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,92.45757294,0.988080025,..,0,..,4113.413339,..,3893.053634,..,..,..,..,..,..,..,..,..,..,..,..,17.8846092,..,..,100,..,..,..,..,..,..,..,..,..
2000,YR2000,Greece,GRC,10805808,0.409041838,131960,..,..,..,..,..,6.8,77.88780488,1.25,11.0336,..,99.94,6.4,..,89,..,87.81149292,1.030040026,..,36002.296,..,2506.639948,8.741595261,4586.32987,1.30134E+11,3.919770794,1.59267043,5.435248181,18.74760261,23.71838095,34.69729639,25.82568672,40.9714096,..,..,3.46535532,53.53137816,..,34.75729146,100,..,..,..,545099711.9,-8195469.288,..,12042.95371,1016664829,3.15118063
2000,YR2000,Greenland,GRL,56200,0.178094437,410450,..,1140090032,20290,..,..,..,66.96341463,2.329,..,..,..,..,..,..,..,..,..,..,2.2,..,..,..,..,1068030830,7.101596882,2.110093215,..,..,..,..,..,..,..,..,..,26.90520694,..,59.73610332,100,..,..,..,..,..,..,19004.10729,..,..
2000,YR2000,Grenada,GRD,102837,0.397533481,340,..,473787968.8,4610,734808669,7150,..,72.648,2.582,55.2782,..,100,15.5,..,92,..,..,..,..,177,..,..,2.042066571,..,520044370.4,4.887952137,2.863029772,5.164160494,17.90951883,45.32832597,59.63693411,..,..,..,..,..,4.181537055,..,55.18759867,100,199420878.4,2.98761776,..,1214814.815,37407407.41,164.0460227,5056.977259,-37407407.41,2.181818182
2000,YR2000,Guam,GUM,155323,0.884646772,540,..,..,..,..,..,..,75.011,2.824,62.3426,..,..,..,..,..,..,..,..,..,240,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.51121812,..,..,100,..,..,..,..,..,..,..,..,..
2000,YR2000,Guatemala,GTM,11589761,2.433943645,108890,56,19403789172,1670,54525841927,4700,3.5,67.849,4.598,111.514,..,..,51.9,18.8,86,55.51237106,30.38552094,0.897010028,0.4,42092,..,607.4955299,0.81278639,332.1897665,19288827159,3.608868735,6.83011465,22.82114793,19.79111628,20.1950344,28.95055351,17.83538743,10.15445641,..,..,0.918401635,7.354303498,..,40.863034,100,3948027446,2.076753636,..,55600000,-788600000,22.49399381,1664.298958,-229900000,5.977577347
2000,YR2000,Guinea,GIN,8240735,2.28281802,245860,..,3325081107,400,9920542330,1200,..,51.203,6.082,168.9176,..,..,164.3,..,42,31.67450905,..,..,1.8,69290,..,..,0.180809115,..,2995361141,2.503060562,6.30012396,20.98183124,31.38226258,24.52387304,28.95784597,20.47278961,..,..,..,1.534637514,0.511022689,..,42.66597382,100,3024329172,5.774484536,..,26910849.5,9942000,18.61605836,363.4822793,-9942000,..
2000,YR2000,Guinea-Bissau,GNB,1201305,2.032664485,36130,..,251824382.4,210,1245250078,1040,..,50.368,5.82,130.187,7.6,31.8,173,19.8,71,28.31343079,18.08779907,0.644640028,3.3,21488.8,..,..,0.12486421,..,371095510,5.426987367,80.89967647,41.72867143,14.10938893,21.75585741,33.1174935,11.74094754,..,..,..,2.628030362,0,..,32.60616114,100,948834343.1,1.459022502,..,4842971.802,702270.8631,67.4849432,308.9103184,..,8.636320949
2000,YR2000,Guyana,GUY,746718,-0.395350937,214970,..,662571887.2,890,4380015064,5870,..,65.242,3.017,97.1796,37.3,82.9,46.3,11.9,86,107.8793488,..,..,0.6,185642.2,..,..,2.22306145,..,712667896.7,-1.363803903,6.586043726,29.9832313,20.00122998,96.07997321,110.6873973,23.77598249,..,..,..,1.765977248,5.334029717,..,150.2803767,100,1374473167,10.4659295,..,27400000,67100000,85.21289304,954.4003181,-67100000,6.14854333
2000,YR2000,Haiti,HTI,8463802,1.724801191,27750,..,4652336965,550,17769580261,2100,..,57.131,4.344,68.519,28.1,23.8,103.7,13.9,55,..,..,..,2.9,3806.5,..,237.5172529,0.173680812,35.79951421,6868666120,0.870059253,92.92799858,17.18918713,23.05340947,6.717484277,18.32341614,8.255648137,..,..,..,..,0.649825858,..,19.71270661,100,1203393476,0.674046832,..,11000000,13250000,21.46080442,811.5343577,-13250000,9.333221976
2000,YR2000,Honduras,HND,6574510,2.734903508,112490,..,6707319185,1020,16508738720,2510,..,70.689,4.237,116.1338,..,..,37,..,98,..,..,..,1,67782.7,..,454.9336757,0.766597054,488.401417,7186650135,7.291288159,7.993446741,14.37252354,29.3809339,53.972183,66.41998159,28.28843121,..,..,..,0.72992906,2.361712487,..,102.0085834,100,5616776613,5.70656694,..,9400000,349978000,60.8182216,1093.1081,-375159148.5,11.04803493
2000,YR2000,"Hong Kong SAR, China",HKG,6665000,0.881594076,1100,..,1.79503E+11,26930,1.8982E+11,28480,..,80.87804878,1.032,4.3656,..,..,..,..,..,..,..,..,..,..,..,2039.054164,..,5446.661665,1.71668E+11,7.663462103,-3.39423536,0.087327038,12.08238349,126.0314572,121.6225633,27.58240928,..,..,363.141147,..,82.45649966,..,242.7503097,100,..,..,..,225384932.7,70495739306,..,25756.66378,-511357032.1,-3.685503686
2000,YR2000,Hungary,HUN,10210971,-0.259764908,93030,..,47144491993,4620,1.14052E+11,11170,..,71.24634146,1.32,22.8472,..,99.5,10.1,..,99,96.41895294,96.13126373,0.998870015,..,19211.7,..,2448.140338,5.350127818,3309.283711,47218405892,4.479191193,9.583484628,4.934459878,27.048551,66.85788978,70.54871146,28.06490098,38.03051054,..,..,1.513100227,30.09908413,..,127.8399786,100,..,..,..,301289544.4,2747712560,..,4624.281657,-2141668125,9.803610169
2000,YR2000,Iceland,ISL,281205,1.369192833,103000,..,8869736908,31540,8064542500,28680,..,79.65365854,2.08,19.7576,..,99.3,4,..,91,99.78250122,106.4570618,1.02583003,..,298.3,..,11091.54887,7.930157714,26201.52558,9025660362,4.98504277,4.024793341,7.003820945,23.06832032,32.12990635,39.00910142,24.93181396,32.10514654,..,..,0,76.62952199,..,49.74705252,100,..,..,..,23393861.65,155160734.1,..,32096.37226,219394452.1,5.136471232
2000,YR2000,India,IND,1056575548,1.76812551,3287260,..,4.67082E+11,440,2.19069E+12,2070,..,62.505,3.311,66.837,46.9,42.5,91.8,..,56,71.48610687,44.87197876,0.802240014,..,675910,..,417.287589,0.88982752,393.6462478,4.68395E+11,3.840991157,3.644970161,21.60895747,27.32582838,12.99723631,13.9036866,26.67918328,11.70342888,..,48.17481018,2.948929906,0.338555535,..,20.04761207,100,1.01131E+11,2.301935344,..,486141918.9,3584217307,1.309343233,443.3141938,-3074684332,4.00943591
2000,YR2000,Indonesia,IDN,211513822,1.379908097,1910930,19.1,1.2245E+11,580,9.36869E+11,4430,9.6,65.772,2.512,50.3512,54.8,66.9,52.2,24.8,76,..,55.07712173,0.970269978,..,1012800,..,735.9134241,1.324594286,390.4236575,1.65021E+11,4.920067747,20.44745685,15.67870444,41.96907464,40.97730847,30.45956744,22.24569693,..,..,16.24793089,0.684483764,1.734793002,..,66.05098262,100,1.44049E+11,10.83663923,..,..,-4550355286,7.779302734,780.1902047,4550355286,3.68861916
2000,YR2000,"Iran, Islamic Rep.",IRN,65623397,1.261318759,1745150,..,1.15584E+11,1760,6.77176E+11,10320,..,70.176,2.067,37.3756,73.8,89.6,34.3,..,99,90.71710205,77.50984955,0.933470011,0.1,93256.6,..,1874.671682,5.192507788,1546.506347,1.09592E+11,5.808898853,24.97250817,9.068419327,40.30591016,21.46705757,19.7901899,35.10053349,21.62898407,..,24.35007222,2.295042222,1.46684708,..,38.90531579,100,8800053479,2.714494368,..,..,39000000,1.979019695,1670.009674,-39000000,14.47675132
2000,YR2000,Iraq,IRQ,23497589,3.004689353,438320,..,37496997866,1600,2.58209E+11,10990,..,69.082,4.94,63.8182,43.5,65.2,44,12.8,86,56.27177811,37.78887939,0.771420002,..,8180,..,1104.932553,3.173517079,1240.978383,48364250944,16.92166569,24.61243674,4.634745507,84.79597915,75.70377422,49.63282142,29.14734232,..,..,..,..,0,..,69.45212496,100,..,..,..,..,-32000,4.33363618,2058.264401,..,4.978962132
2000,YR2000,Ireland,IRL,3805174,1.333042666,70280,..,91626334714,24080,1.0014E+11,26320,7.8,76.53658537,1.89,18.5508,..,99.6,7.1,..,79,96.64121246,105.1223679,1.027959943,0.1,6303.6,..,3626.747161,11.20053906,5796.055581,99871239174,9.413714404,6.911557088,2.507125376,31.52894316,94.47221903,80.63573806,24.52943948,32.96923975,..,81.98801845,0.695697742,65.05241861,..,128.6196117,100,..,..,..,180892623.9,25779436153,..,26246.16882,..,5.5907173
2000,YR2000,Isle of Man,IMN,76942,1.237118395,570,..,1683150101,21880,..,..,..,..,..,..,60.64187088,71.50205407,..,..,..,..,..,..,..,34.6,..,..,..,..,1563667800,5.300001526,3.304676425,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20322.68202,..,..
2000,YR2000,Israel,ISR,6289000,2.642331913,22070,..,1.20762E+11,19200,1.47433E+11,23440,..,78.95365854,2.95,16.6924,..,..,6.9,..,95,..,104.162178,0.995169997,..,1530,..,2899.426618,9.063444109,6323.103832,1.32705E+11,7.546501633,3.544136444,1.280303389,23.25691629,35.47150329,35.56612896,23.08227076,37.73630287,..,50.29407952,6.297164983,73.99994955,..,52.06271997,100,..,..,..,3255100000,8047500000,..,21101.1801,-4712200000,1.053575432
2000,YR2000,Italy,ITA,56942108,0.045303631,301340,..,1.24638E+12,21890,1.53634E+12,26980,6.3,79.77804878,1.26,6.8174,..,99.8,5.6,..,74,101.744873,93.0541687,0.976189971,0.2,83692.5,..,3012.195,7.662168039,5299.856479,1.14383E+12,3.786955143,1.792397966,2.56361412,24.30930843,25.6277321,24.77785773,20.86457579,37.13171245,..,67.17462059,1.741059504,74.5182166,..,41.90090051,100,..,..,..,1945137504,13172981900,..,20087.59199,-6680942868,2.537685321
2000,YR2000,Jamaica,JAM,2654698,0.832970135,10990,18.7,8604023664,3240,16228041676,6110,..,74.142,2.577,87.8926,..,95.9,22,3.9,88,86.36894989,85.28746033,1.009039998,1.6,5210,..,1436.431564,3.78950826,2276.341791,9005064475,0.878703548,10.58708025,6.231900157,22.56354482,38.7900457,50.72296035,23.46333789,26.09765304,..,39.42981208,0.486319761,13.82272429,..,51.03794662,100,4827985735,8.194467911,..,152000000,419600000,5.322639379,3392.123878,-394000000,8.171083561
2000,YR2000,Japan,JPN,126843000,0.167275578,377800,..,4.59516E+12,36230,3.45293E+12,27220,..,81.07609756,1.359,5.1366,55.9,99.8,4.5,..,96,..,..,..,..,248760,..,4083.831697,9.32609604,8299.409506,4.88752E+12,2.779632825,-1.383685531,1.53599921,32.75825603,10.62448501,9.195167703,27.30713149,..,..,64.59762823,0.931136156,52.36997183,..,17.5704664,100,..,..,..,2530781278,10688168326,..,38532.04088,34339324666,-0.676578684
2000,YR2000,Jordan,JOR,5122495,1.787299396,88780,..,8566747232,1670,30774337832,6010,..,71.73,4.109,37.1052,..,..,26.9,..,94,94.46649933,82.2307663,1.026550055,..,975,..,949.8654464,3.176186604,1289.605944,8460424401,4.245712344,-0.40810929,2.015423708,21.94581929,41.82920265,68.50446755,22.36247756,25.06317933,..,..,6.256556426,7.592963036,..,76.78101821,100,11062638715,9.860235427,..,197461213,913258110,108.1855605,1651.621798,-904654442.9,0.666880926
